candidate_id,cif_path,formation_energy,target_label,fail_low,fail_high,formula,reduced_formula,m_element,space_group_number,space_group_symbol,min_interatomic_distance,volume_per_atom,min_li_o_neighbors,min_m_o_neighbors
job_222_Ti_fe_-0.813_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_222_Ti_fe_-0.813_n4_generated_crystals_cif__gen_1.cif,-3.1792142391204834,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,6,Pm,1.982671,10.840098,6,6
job_204_Cr_fe_-0.932_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_204_Cr_fe_-0.932_n4_generated_crystals_cif__gen_0.cif,-2.20471739768982,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,1,P1,1.950641,10.566526,6,6
job_074_Mn_fe_-0.891_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_074_Mn_fe_-0.891_n4_generated_crystals_cif__gen_1.cif,-2.007370948791504,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.923439,10.763635,5,6
job_224_Mn_fe_-1.419_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_224_Mn_fe_-1.419_n4_generated_crystals_cif__gen_0.cif,-2.018557071685791,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.91953,11.104885,5,6
job_167_Mn_fe_-0.885_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_167_Mn_fe_-0.885_n4_generated_crystals_cif__gen_2.cif,-1.995753526687622,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,8,Cm,1.944919,10.69914,6,6
job_176_Mn_fe_-0.980_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_176_Mn_fe_-0.980_n4_generated_crystals_cif__gen_2.cif,-2.003683567047119,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.913799,11.671459,4,6
job_041_Ni_fe_-1.021_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_041_Ni_fe_-1.021_n4_generated_crystals_cif__gen_0.cif,-1.0630372762680054,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,1,P1,1.877858,10.045614,6,6
job_237_Co_fe_-1.198_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_237_Co_fe_-1.198_n4_generated_crystals_cif__gen_1.cif,-1.5035208463668823,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,8,Cm,1.894092,9.834708,6,6
job_144_Co_fe_-1.460_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_144_Co_fe_-1.460_n4_generated_crystals_cif__gen_3.cif,-1.5078598260879517,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,6,Pm,1.893391,9.619614,6,6
job_240_Cr_fe_-1.413_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_240_Cr_fe_-1.413_n4_generated_crystals_cif__gen_2.cif,-2.160156488418579,1,0,0,Li1 Cr2 O4,LiCr2O4,Cr,1,P1,1.862688,9.869342,6,6
job_109_Ti_fe_-0.845_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_109_Ti_fe_-0.845_n4_generated_crystals_cif__gen_3.cif,-3.1927490234375,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,8,Cm,1.938592,10.759724,6,6
job_101_Mg_fe_-1.339_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_101_Mg_fe_-1.339_n4_generated_crystals_cif__gen_2.cif,-1.9866667985916135,0,0,1,Li1 Mg2 O4,LiMg2O4,Mg,1,P1,1.577381,9.93596,5,5
job_022_Al_fe_-1.445_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_022_Al_fe_-1.445_n4_generated_crystals_cif__gen_2.cif,-3.0204546451568604,0,1,0,Li1 Al2 O4,LiAl2O4,Al,1,P1,1.7899,11.028463,4,5
job_168_Co_fe_-1.301_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_168_Co_fe_-1.301_n4_generated_crystals_cif__gen_0.cif,-1.3794684410095217,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,25,Pmm2,1.863541,9.965373,4,6
job_185_Co_fe_-0.960_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_185_Co_fe_-0.960_n4_generated_crystals_cif__gen_0.cif,-1.5308841466903689,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,1,P1,1.881677,9.619568,6,6
job_044_Mn_fe_-0.936_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_044_Mn_fe_-0.936_n4_generated_crystals_cif__gen_3.cif,-2.002866506576538,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.900423,11.484391,4,6
job_072_Co_fe_-0.820_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_072_Co_fe_-0.820_n4_generated_crystals_cif__gen_1.cif,-1.5023396015167236,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,8,Cm,1.896799,10.051247,6,6
job_187_Ni_fe_-0.981_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_187_Ni_fe_-0.981_n4_generated_crystals_cif__gen_2.cif,-0.967257559299469,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,1,P1,1.858017,10.495557,5,6
job_212_Cr_fe_-1.473_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_212_Cr_fe_-1.473_n4_generated_crystals_cif__gen_0.cif,-2.222521543502808,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,12,C2/m,1.981658,10.647302,6,6
job_199_Ti_fe_-1.428_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_199_Ti_fe_-1.428_n4_generated_crystals_cif__gen_2.cif,-3.195347547531128,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,1,P1,1.946541,10.778647,6,6
job_197_Mn_fe_-0.871_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_197_Mn_fe_-0.871_n4_generated_crystals_cif__gen_2.cif,-2.0271286964416504,1,0,0,Li1 Mn2 O4,LiMn2O4,Mn,8,Cm,1.926711,10.918835,6,6
job_138_Ti_fe_-0.803_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_138_Ti_fe_-0.803_n4_generated_crystals_cif__gen_2.cif,-3.2208988666534424,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,8,Cm,1.858258,10.175273,6,6
job_117_Ti_fe_-0.811_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_117_Ti_fe_-0.811_n4_generated_crystals_cif__gen_1.cif,-3.222450017929077,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,119,I-4m2,2.00962,10.041609,6,6
job_176_Mn_fe_-0.980_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_176_Mn_fe_-0.980_n4_generated_crystals_cif__gen_1.cif,-2.0186314582824707,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.917373,10.743045,6,6
job_060_Ti_fe_-1.204_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_060_Ti_fe_-1.204_n4_generated_crystals_cif__gen_1.cif,-3.19005823135376,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,1,P1,1.94487,10.370058,5,6
job_069_Mn_fe_-1.295_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_069_Mn_fe_-1.295_n4_generated_crystals_cif__gen_2.cif,-1.9959614276885984,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,8,Cm,1.902834,10.127418,5,6
job_090_Al_fe_-0.837_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_090_Al_fe_-0.837_n4_generated_crystals_cif__gen_2.cif,-3.1492702960968018,0,1,0,Li1 Al2 O4,LiAl2O4,Al,12,C2/m,1.894655,9.752379,6,6
job_114_Al_fe_-1.252_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_114_Al_fe_-1.252_n4_generated_crystals_cif__gen_1.cif,-3.1561853885650635,0,1,0,Li1 Al2 O4,LiAl2O4,Al,8,Cm,1.87762,10.094001,6,6
job_192_Mg_fe_-1.475_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_192_Mg_fe_-1.475_n4_generated_crystals_cif__gen_0.cif,-2.1779510974884038,1,0,0,Li1 Mg2 O4,LiMg2O4,Mg,8,Cm,2.006526,10.516746,6,6
job_066_Mn_fe_-1.023_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_066_Mn_fe_-1.023_n4_generated_crystals_cif__gen_3.cif,-2.0285513401031494,1,0,0,Li1 Mn2 O4,LiMn2O4,Mn,6,Pm,1.929343,10.807952,6,6
job_118_Mn_fe_-1.458_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_118_Mn_fe_-1.458_n4_generated_crystals_cif__gen_1.cif,-1.9205987453460691,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.809925,11.690255,5,5
job_052_Ti_fe_-1.107_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_052_Ti_fe_-1.107_n4_generated_crystals_cif__gen_3.cif,-3.1930625438690186,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,12,C2/m,1.961308,10.870371,6,6
job_156_Co_fe_-0.846_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_156_Co_fe_-0.846_n4_generated_crystals_cif__gen_2.cif,-1.5027905702590942,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,10,P2/m,1.920066,9.984814,6,6
job_218_Ni_fe_-1.221_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_218_Ni_fe_-1.221_n4_generated_crystals_cif__gen_2.cif,-0.9798018932342528,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,1,P1,1.838715,9.369551,6,6
job_078_Ni_fe_-1.122_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_078_Ni_fe_-1.122_n4_generated_crystals_cif__gen_0.cif,-0.9988322257995604,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,44,Imm2,1.886662,9.606872,6,6
job_133_Mn_fe_-1.385_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_133_Mn_fe_-1.385_n4_generated_crystals_cif__gen_2.cif,-1.933753609657288,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.7961,10.862366,5,5
job_099_Ni_fe_-1.343_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_099_Ni_fe_-1.343_n4_generated_crystals_cif__gen_0.cif,-0.9883785247802734,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,1,P1,1.831922,9.949138,4,6
job_090_Al_fe_-0.837_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_090_Al_fe_-0.837_n4_generated_crystals_cif__gen_1.cif,-3.149639844894409,0,1,0,Li1 Al2 O4,LiAl2O4,Al,8,Cm,1.876545,9.906496,6,6
job_200_Cr_fe_-1.108_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_200_Cr_fe_-1.108_n4_generated_crystals_cif__gen_2.cif,-2.187739610671997,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,6,Pm,1.932487,10.463639,6,6
job_045_Al_fe_-1.313_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_045_Al_fe_-1.313_n4_generated_crystals_cif__gen_3.cif,-3.036072969436645,0,1,0,Li1 Al2 O4,LiAl2O4,Al,1,P1,1.811898,8.963556,6,6
job_047_Mg_fe_-0.887_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_047_Mg_fe_-0.887_n4_generated_crystals_cif__gen_3.cif,-2.191573143005371,0,1,0,Li1 Mg2 O4,LiMg2O4,Mg,1,P1,2.033782,11.063602,6,6
job_236_Ti_fe_-1.031_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_236_Ti_fe_-1.031_n4_generated_crystals_cif__gen_3.cif,-3.213263750076294,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,44,Imm2,2.003145,9.978834,6,6
job_106_Mn_fe_-1.140_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_106_Mn_fe_-1.140_n4_generated_crystals_cif__gen_2.cif,-1.980934858322144,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,8,Cm,1.921911,10.719689,6,6
job_141_Co_fe_-1.348_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_141_Co_fe_-1.348_n4_generated_crystals_cif__gen_0.cif,-1.326754093170166,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,8,Cm,1.849797,8.785046,6,6
job_144_Co_fe_-1.460_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_144_Co_fe_-1.460_n4_generated_crystals_cif__gen_1.cif,-1.489244818687439,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,6,Pm,1.905157,9.896679,6,6
job_088_Cr_fe_-1.127_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_088_Cr_fe_-1.127_n4_generated_crystals_cif__gen_0.cif,-2.191210985183716,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,10,P2/m,1.929691,10.298769,6,6
job_236_Ti_fe_-1.031_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_236_Ti_fe_-1.031_n4_generated_crystals_cif__gen_0.cif,-3.2098093032836914,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,1,P1,2.009392,10.252522,6,6
job_198_Ni_fe_-1.023_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_198_Ni_fe_-1.023_n4_generated_crystals_cif__gen_3.cif,-1.0466629266738892,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,12,C2/m,1.877409,10.003047,6,6
job_180_Ti_fe_-0.903_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_180_Ti_fe_-0.903_n4_generated_crystals_cif__gen_2.cif,-3.195331573486328,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,12,C2/m,1.94966,10.910411,6,6
job_129_Mn_fe_-0.852_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_129_Mn_fe_-0.852_n4_generated_crystals_cif__gen_0.cif,-1.9830282926559448,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.913687,10.931846,6,6
job_201_Cr_fe_-1.216_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_201_Cr_fe_-1.216_n4_generated_crystals_cif__gen_3.cif,-2.206807374954224,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,1,P1,1.948107,10.615802,6,6
job_194_Ni_fe_-1.199_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_194_Ni_fe_-1.199_n4_generated_crystals_cif__gen_0.cif,-1.0337648391723633,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,12,C2/m,1.874459,10.01998,6,6
job_050_Ti_fe_-1.179_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_050_Ti_fe_-1.179_n4_generated_crystals_cif__gen_0.cif,-3.1821234226226807,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,5,C2,1.87795,9.48097,6,6
job_245_Al_fe_-1.035_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_245_Al_fe_-1.035_n4_generated_crystals_cif__gen_2.cif,-3.161607027053833,0,1,0,Li1 Al2 O4,LiAl2O4,Al,8,Cm,1.883704,9.077058,6,6
job_169_Al_fe_-0.916_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_169_Al_fe_-0.916_n4_generated_crystals_cif__gen_2.cif,-3.1715238094329834,0,1,0,Li1 Al2 O4,LiAl2O4,Al,1,P1,1.907246,9.142622,6,6
job_107_Co_fe_-1.032_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_107_Co_fe_-1.032_n4_generated_crystals_cif__gen_1.cif,-1.4972996711730957,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,8,Cm,1.912497,10.040636,6,6
job_229_Al_fe_-1.076_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_229_Al_fe_-1.076_n4_generated_crystals_cif__gen_2.cif,-3.067518472671509,0,1,0,Li1 Al2 O4,LiAl2O4,Al,8,Cm,1.847086,10.037268,4,6
job_208_Cr_fe_-1.031_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_208_Cr_fe_-1.031_n4_generated_crystals_cif__gen_1.cif,-2.1959590911865234,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,1,P1,1.791559,10.041996,6,6
job_034_Co_fe_-1.009_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_034_Co_fe_-1.009_n4_generated_crystals_cif__gen_0.cif,-1.4720542430877686,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,12,C2/m,1.907678,9.742917,6,6
job_093_Ni_fe_-0.850_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_093_Ni_fe_-0.850_n4_generated_crystals_cif__gen_1.cif,-1.072307825088501,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,2,P-1,1.859579,9.972086,6,6
job_065_Mn_fe_-1.024_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_065_Mn_fe_-1.024_n4_generated_crystals_cif__gen_1.cif,-1.9718655347824097,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.918038,11.720802,4,6
job_015_Ni_fe_-1.349_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_015_Ni_fe_-1.349_n4_generated_crystals_cif__gen_3.cif,-1.0284245014190674,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,12,C2/m,1.895858,10.009347,6,6
job_069_Mn_fe_-1.295_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_069_Mn_fe_-1.295_n4_generated_crystals_cif__gen_1.cif,-1.9281095266342163,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.880688,11.162702,5,5
job_208_Cr_fe_-1.031_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_208_Cr_fe_-1.031_n4_generated_crystals_cif__gen_3.cif,-2.177259683609009,1,0,0,Li1 Cr2 O4,LiCr2O4,Cr,6,Pm,1.927078,10.375319,6,6
job_205_Al_fe_-1.483_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_205_Al_fe_-1.483_n4_generated_crystals_cif__gen_2.cif,-3.061967134475708,0,1,0,Li1 Al2 O4,LiAl2O4,Al,160,R3m,1.85909,10.154617,4,6
job_234_Cr_fe_-1.123_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_234_Cr_fe_-1.123_n4_generated_crystals_cif__gen_2.cif,-2.1442270278930664,1,0,0,Li1 Cr2 O4,LiCr2O4,Cr,1,P1,1.850188,9.725232,6,6
job_038_Ni_fe_-1.176_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_038_Ni_fe_-1.176_n4_generated_crystals_cif__gen_2.cif,-0.8666164875030518,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,8,Cm,1.89644,10.549571,4,6
job_092_Cr_fe_-1.075_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_092_Cr_fe_-1.075_n4_generated_crystals_cif__gen_2.cif,-2.129879713058472,1,0,0,Li1 Cr2 O4,LiCr2O4,Cr,1,P1,1.851749,9.646517,4,6
job_175_Ni_fe_-1.315_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_175_Ni_fe_-1.315_n4_generated_crystals_cif__gen_2.cif,-0.9782036542892456,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,1,P1,1.855872,9.447601,6,6
job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_1.cif,-2.21838641166687,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,10,P2/m,1.926701,10.951101,6,6
job_080_Mn_fe_-1.081_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_080_Mn_fe_-1.081_n4_generated_crystals_cif__gen_2.cif,-2.017192840576172,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.926874,11.033915,4,6
job_147_Mn_fe_-0.827_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_147_Mn_fe_-0.827_n4_generated_crystals_cif__gen_1.cif,-2.0137922763824463,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,2,P-1,1.910335,10.670069,6,6
job_149_Mn_fe_-1.083_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_149_Mn_fe_-1.083_n4_generated_crystals_cif__gen_0.cif,-2.0294673442840576,1,0,0,Li1 Mn2 O4,LiMn2O4,Mn,10,P2/m,1.932294,10.938269,6,6
job_206_Ti_fe_-0.853_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_206_Ti_fe_-0.853_n4_generated_crystals_cif__gen_0.cif,-3.133388996124268,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,8,Cm,1.8422,10.293504,4,6
job_086_Mn_fe_-0.988_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_086_Mn_fe_-0.988_n4_generated_crystals_cif__gen_0.cif,-1.930472493171692,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,8,Cm,1.859305,10.230194,6,6
job_001_Ti_fe_-1.307_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_001_Ti_fe_-1.307_n4_generated_crystals_cif__gen_2.cif,-3.216064214706421,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,119,I-4m2,2.003666,10.101427,6,6
