candidate_id,cif_path,cif_exists,cif_sha256,formula,reduced_formula,m_element,chemical_group,alignn_formation_energy_eV_atom,alignn_uncertainty_eV_atom,uncertainty_eV_atom,uncertainty_source,second_model_energy_eV_atom,second_model_uncertainty_eV_atom,absolute_model_disagreement_eV_atom,second_model_interval_hit_score,second_model_rank,target_label,alignn_u,alignn_position_class,alignn_is_edge,alignn_is_core_middle,gate_rank,gate_round,greedy_rank,greedy_round,structure_fingerprint_sha256,structure_fingerprint_definition,structure_matcher_cluster,structure_matcher_cluster_size,fingerprint_cluster,fingerprint_cluster_size,fingerprint_cluster_kind,nearest_pool_candidate_id,nearest_pool_fingerprint_distance,nearest_historical_dft_candidate_id,nearest_historical_dft_fingerprint_distance,previous_dft_nearby_status,generator_source,generator_outer_member,generator_inner_member,generator_source_verified,historical_dft_candidate,correction_available,correction_sample_n,correction_median_delta_eV_atom,corrected_score_eV_atom,distance_to_target_eV_atom,corrected_center_distance_eV_atom,corrected_in_target_interval,corrected_u,corrected_position_class,corrected_is_edge,corrected_is_core_middle,corrected_rank,space_group_number,space_group_symbol,min_interatomic_distance,volume_per_atom
job_199_Ti_fe_-1.428_n4_generated_crystals_cif__gen_1,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_199_Ti_fe_-1.428_n4_generated_crystals_cif__gen_1.cif,True,c3a86c468d9449291d014bb7706306ab2c7da8b70f82144d5326212dc5711853,Li1 Ti2 O4,LiTi2O4,Ti,LiTi2O4,-3.20229053497,,0.546547801945,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-3.24405837059,0.546547801945,0.0417678356171,0.0132172055716,532,0,-6.38931584358,A,True,False,318,20,632,40,028b801bb5ecaffd8de773812ddce134565b8ace7d1427c2760665074780da1a,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ti_003,9,FP_003,8,recurring_density_cluster,job_109_Ti_fe_-0.845_n4_generated_crystals_cif__gen_3,0.170667774885,job_167_Mn_fe_-0.885_n4_generated_crystals_cif__gen_3,0.588221055979,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_199_Ti_fe_-1.428_n4/generated_crystals_cif.zip::gen_1.cif,raw_generations/job_199_Ti_fe_-1.428_n4/generated_crystals_cif.zip,gen_1.cif,True,False,False,0,0,-3.20229053497,1.02229053497,1.10229053497,False,-6.38931584358,A,True,False,564,1,P1,1.9387,10.72757
job_199_Ti_fe_-1.428_n4_generated_crystals_cif__gen_2,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_199_Ti_fe_-1.428_n4_generated_crystals_cif__gen_2.cif,True,b73ca2627363162be0b3094053432e0908b27fab8e4d40e970c7e6bac4deed51,Li1 Ti2 O4,LiTi2O4,Ti,LiTi2O4,-3.19534754753,,0.4240899368,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-3.12298440933,0.4240899368,0.0723631381989,0.00843945727567,568,0,-6.34592217207,A,True,False,311,20,545,35,9ba6b4bab3825ac6e8388b5c56da928e95f1637d0461f8fb3d887e1804c8997c,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ti_007,9,FP_039,9,recurring_density_cluster,job_119_Ti_fe_-1.262_n4_generated_crystals_cif__gen_3,0.253312908141,job_249_Cr_fe_-1.500_n4_generated_crystals_cif__gen_1,0.805708191568,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_199_Ti_fe_-1.428_n4/generated_crystals_cif.zip::gen_2.cif,raw_generations/job_199_Ti_fe_-1.428_n4/generated_crystals_cif.zip,gen_2.cif,True,False,False,0,0,-3.19534754753,1.01534754753,1.09534754753,False,-6.34592217207,A,True,False,556,1,P1,1.946541,10.778647
job_200_Cr_fe_-1.108_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_200_Cr_fe_-1.108_n4_generated_crystals_cif__gen_0.cif,True,523406bb7d1291a8c0c5ae4803af95eb82c638b32bd19a1febf9d37149b690f6,Li1 Cr2 O4,LiCr2O4,Cr,LiCr2O4,-2.1424612999,,0.527838908261,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.15389204025,0.527838908261,0.0114307403564,0.119845623848,220,1,0.234616875649,B,True,False,97,7,112,7,30a4588abb8bad72b5b2aa6406304abb55bca4fdf471600456bbb3398f26f1ef,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Cr_008,15,FP_080,4,recurring_density_cluster,job_182_Cr_fe_-1.464_n4_generated_crystals_cif__gen_3,0.240826793163,job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_0,0.266560225151,same_structurematcher_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_200_Cr_fe_-1.108_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_200_Cr_fe_-1.108_n4/generated_crystals_cif.zip,gen_0.cif,True,False,True,5,-0.102418564162,-2.24487986406,0.064879864058,0.144879864058,False,-0.405499150365,A,True,False,15,8,Cm,1.856931,9.799333
job_200_Cr_fe_-1.108_n4_generated_crystals_cif__gen_2,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_200_Cr_fe_-1.108_n4_generated_crystals_cif__gen_2.cif,True,58bd00c7c483a76f2fc66b6d2ba3d8a4bf8417baeb149046fd676c278d4be2b7,Li1 Cr2 O4,LiCr2O4,Cr,LiCr2O4,-2.18773961067,,0.489991271523,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.10714173317,0.489991271523,0.0805978775024,0.129679087653,191,0,-0.0483725667,A,True,False,39,3,121,8,5435d0fac041a2c520077e4104a7be5fb32e9cdf951f0066c98d35e63c387a21,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Cr_003,20,FP_063,10,recurring_density_cluster,job_182_Cr_fe_-1.464_n4_generated_crystals_cif__gen_0,0.0659661965841,job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_0,0.156493420273,same_structurematcher_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_200_Cr_fe_-1.108_n4/generated_crystals_cif.zip::gen_2.cif,raw_generations/job_200_Cr_fe_-1.108_n4/generated_crystals_cif.zip,gen_2.cif,True,False,True,5,-0.102418564162,-2.29015817483,0.110158174834,0.190158174834,False,-0.688488592713,A,True,False,57,6,Pm,1.932487,10.463639
job_200_Cr_fe_-1.108_n4_generated_crystals_cif__gen_3,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_200_Cr_fe_-1.108_n4_generated_crystals_cif__gen_3.cif,True,48b3b61bb5e81434952330f3697efd56ede53e1ee58bfec67b00b6a0a8ba0bb4,Li1 Cr2 O4,LiCr2O4,Cr,LiCr2O4,-2.19735980034,,0.434747875623,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.13916945457,0.434747875623,0.0581903457642,0.145413342805,94,0,-0.108498752117,A,True,False,2,1,187,12,eb4751dd6fbeda7341216e1f224b795559f63b2d2fbd12459baeb78a2b4de19c,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Cr_004,12,FP_SINGLETON_115,1,hdbscan_noise_singleton,job_130_Cr_fe_-1.335_n4_generated_crystals_cif__gen_1,0.251411383768,job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_1,0.477059366482,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_200_Cr_fe_-1.108_n4/generated_crystals_cif.zip::gen_3.cif,raw_generations/job_200_Cr_fe_-1.108_n4/generated_crystals_cif.zip,gen_3.cif,True,False,True,5,-0.102418564162,-2.2997783645,0.119778364501,0.199778364501,False,-0.748614778131,A,True,False,71,12,C2/m,1.972863,10.598152
job_201_Cr_fe_-1.216_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_201_Cr_fe_-1.216_n4_generated_crystals_cif__gen_0.cif,True,8e1161299b2d424281e606752573a70ea3aef39211010d3f63d81962652d343d,Li1 Cr2 O4,LiCr2O4,Cr,LiCr2O4,-2.1922109127,,0.37932937779,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.13599395752,0.37932937779,0.0562169551849,0.166294286344,13,0,-0.0763182044029,A,True,False,133,9,175,11,b671c0fbdb671d905c91368464c3e162f4ed1bcadca3647bac1f279b47e1aea4,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Cr_004,12,FP_018,7,recurring_density_cluster,job_013_Cr_fe_-1.388_n4_generated_crystals_cif__gen_1,0.174496102768,job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_0,0.516967552247,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_201_Cr_fe_-1.216_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_201_Cr_fe_-1.216_n4/generated_crystals_cif.zip,gen_0.cif,True,False,True,5,-0.102418564162,-2.29462947687,0.114629476867,0.194629476867,False,-0.716434230416,A,True,False,63,8,Cm,1.973914,10.550378
job_201_Cr_fe_-1.216_n4_generated_crystals_cif__gen_1,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_201_Cr_fe_-1.216_n4_generated_crystals_cif__gen_1.cif,True,4751c143cd58adc58522d069f17750c5498dfd7dc2267e3087694a2f6c433bbf,Li1 Cr2 O4,LiCr2O4,Cr,LiCr2O4,-2.21074652672,,0.474225479997,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.1135468483,0.474225479997,0.097199678421,0.133910199632,155,0,-0.192165791988,A,True,False,84,6,165,11,4e1cfcb79517387b234cf64d05aa5c4948e6d4a47ec41ff5145e707946b3aad3,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Cr_003,20,FP_063,10,recurring_density_cluster,job_182_Cr_fe_-1.464_n4_generated_crystals_cif__gen_0,0.0727974653787,job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_0,0.158360368513,same_structurematcher_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_201_Cr_fe_-1.216_n4/generated_crystals_cif.zip::gen_1.cif,raw_generations/job_201_Cr_fe_-1.216_n4/generated_crystals_cif.zip,gen_1.cif,True,False,True,5,-0.102418564162,-2.31316509088,0.13316509088,0.21316509088,False,-0.832281818002,A,True,False,92,10,P2/m,1.945326,10.53169
job_201_Cr_fe_-1.216_n4_generated_crystals_cif__gen_2,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_201_Cr_fe_-1.216_n4_generated_crystals_cif__gen_2.cif,True,2ab81081f8990baf758c3e3022cb95a3c5d242499716103d51830a11d84a8170,Li1 Cr2 O4,LiCr2O4,Cr,LiCr2O4,-2.06751251221,,0.441390404964,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.14962768555,0.441390404964,0.0821151733398,0.142928699839,107,1,0.703046798706,D,False,False,21,2,97,7,691484b198b6c5286c2dfb904c88b25590b6530e1b860154ce8e5e8040c12b09,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Cr_019,1,FP_SINGLETON_116,1,hdbscan_noise_singleton,job_116_Ti_fe_-1.462_n4_generated_crystals_cif__gen_1,0.797735258045,job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_1,1.27459869887,historical_dft_candidate_self,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_201_Cr_fe_-1.216_n4/generated_crystals_cif.zip::gen_2.cif,raw_generations/job_201_Cr_fe_-1.216_n4/generated_crystals_cif.zip,gen_2.cif,True,True,True,5,-0.102418564162,-2.16993107637,0,0.0699310763692,True,0.0629307726925,B,True,False,2,8,Cm,1.977181,10.758327
job_201_Cr_fe_-1.216_n4_generated_crystals_cif__gen_3,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_201_Cr_fe_-1.216_n4_generated_crystals_cif__gen_3.cif,True,97c9a06972ade2a874040e09d37326fc2c4c00c419dd515a1cab5969898f735f,Li1 Cr2 O4,LiCr2O4,Cr,LiCr2O4,-2.20680737495,,0.431800944809,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.09768295288,0.431800944809,0.109124422073,0.146981074831,79,0,-0.167546093464,A,True,False,9,1,5,1,c87677c788c1147df734772b0638bbb84d305e09ec5485a308c32d5305ea36c0,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Cr_006,14,FP_071,5,recurring_density_cluster,job_126_Cr_fe_-0.901_n4_generated_crystals_cif__gen_0,0.0871375702245,job_249_Cr_fe_-1.500_n4_generated_crystals_cif__gen_1,0.792977725031,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_201_Cr_fe_-1.216_n4/generated_crystals_cif.zip::gen_3.cif,raw_generations/job_201_Cr_fe_-1.216_n4/generated_crystals_cif.zip,gen_3.cif,True,False,True,5,-0.102418564162,-2.30922593912,0.129225939116,0.209225939116,False,-0.807662119477,A,True,False,85,1,P1,1.948107,10.615802
job_203_Ni_fe_-0.895_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_203_Ni_fe_-0.895_n4_generated_crystals_cif__gen_0.cif,True,ad6808cdd07f1364746f54b19127fc0a586731484e775d254f3f0765d33a4a40,Li1 Ni2 O4,Li(NiO2)2,Ni,Li(NiO2)2,-0.977907478809,,0.527972722156,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-1.44087350368,0.527972722156,0.462966024876,0.055578688011,428,0,7.51307825744,F,True,False,293,19,523,33,fc925eee0945ee07d9d705f53003ae2543cc9d57af44cd38cb4263ca90e6ac5d,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ni_009,9,FP_068,9,recurring_density_cluster,job_217_Ni_fe_-1.483_n4_generated_crystals_cif__gen_2,0.166991989489,job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_1,0.580272625474,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_203_Ni_fe_-0.895_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_203_Ni_fe_-0.895_n4/generated_crystals_cif.zip,gen_0.cif,True,False,False,0,0,-0.977907478809,1.04209252119,1.12209252119,False,7.51307825744,F,True,False,605,8,Cm,1.869561,9.614326
job_203_Ni_fe_-0.895_n4_generated_crystals_cif__gen_1,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_203_Ni_fe_-0.895_n4_generated_crystals_cif__gen_1.cif,True,f2a6c46ad6a6bab9566f4552f1d21a8c65c62ba1076497d8f3dd1c3ee224a7cd,Li1 Ni2 O4,Li(NiO2)2,Ni,Li(NiO2)2,-0.96871650219,,0.566649381118,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-1.4423416853,0.566649381118,0.473625183105,0.0575057335009,411,0,7.57052186131,F,True,False,628,40,526,33,31e4a02426c4529a13da2694868b6450e5030dd0848caad5ebb1b22e05de9890,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ni_008,10,FP_053,8,recurring_density_cluster,job_218_Ni_fe_-1.221_n4_generated_crystals_cif__gen_1,0.182678036328,job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_0,0.9179497848,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_203_Ni_fe_-0.895_n4/generated_crystals_cif.zip::gen_1.cif,raw_generations/job_203_Ni_fe_-0.895_n4/generated_crystals_cif.zip,gen_1.cif,True,False,False,0,0,-0.96871650219,1.05128349781,1.13128349781,False,7.57052186131,F,True,False,626,8,Cm,1.837052,9.356733
job_204_Cr_fe_-0.932_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_204_Cr_fe_-0.932_n4_generated_crystals_cif__gen_0.cif,True,b8eb5306bac9eee19af8a05860932ecc0c16990079f0db1f1f7a6c5fb49f979c,Li1 Cr2 O4,LiCr2O4,Cr,LiCr2O4,-2.20471739769,,0.513021299973,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.10289287567,0.513021299973,0.101824522018,0.123916898245,210,0,-0.154483735561,A,True,False,61,4,7,1,4087e6a7561d7ae81158588464d306de307381e473b5298d7baa052f7bc40c62,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Cr_006,14,FP_071,5,recurring_density_cluster,job_201_Cr_fe_-1.216_n4_generated_crystals_cif__gen_3,0.244993416649,job_249_Cr_fe_-1.500_n4_generated_crystals_cif__gen_1,0.786542995797,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_204_Cr_fe_-0.932_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_204_Cr_fe_-0.932_n4/generated_crystals_cif.zip,gen_0.cif,True,False,True,5,-0.102418564162,-2.30713596185,0.127135961852,0.207135961852,False,-0.794599761575,A,True,False,80,1,P1,1.950641,10.566526
job_204_Cr_fe_-0.932_n4_generated_crystals_cif__gen_3,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_204_Cr_fe_-0.932_n4_generated_crystals_cif__gen_3.cif,True,e605a804e5db0023418446c1016abb117b356ea0baa66e8063dcce31d02b69c0,Li1 Cr2 O4,LiCr2O4,Cr,LiCr2O4,-2.17675280571,,0.475871518535,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.14828753471,0.475871518535,0.0284652709961,0.132826169341,169,1,0.0202949643135,B,True,False,63,4,73,5,a31c49a9e9ddca420c16d171c16ad0ad13a4459d311d576706957ae39c49bd23,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Cr_002,15,FP_017,3,recurring_density_cluster,job_212_Cr_fe_-1.473_n4_generated_crystals_cif__gen_2,0.279224008011,job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_2,1.16738676383,historical_dft_candidate_self,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_204_Cr_fe_-0.932_n4/generated_crystals_cif.zip::gen_3.cif,raw_generations/job_204_Cr_fe_-0.932_n4/generated_crystals_cif.zip,gen_3.cif,True,True,True,5,-0.102418564162,-2.27917136987,0.099171369872,0.179171369872,False,-0.6198210617,A,True,False,43,8,Cm,1.936471,9.835842
job_205_Al_fe_-1.483_n4_generated_crystals_cif__gen_2,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_205_Al_fe_-1.483_n4_generated_crystals_cif__gen_2.cif,True,1b61f609f8e1109ce2713ad3c8f60e72ab058675ed76fae94a94f90f1021d829,Li1 Al2 O4,LiAl2O4,Al,LiAl2O4,-3.06196713448,,0.470407742613,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.61963129044,0.470407742613,0.44233584404,0.0737969308187,319,0,-5.51229459047,A,True,False,430,27,317,20,9d1b9206ca210d614901e3a9b563a691c19c5e05f2f6359ca91675636b2fa265,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Al_021,1,FP_046,6,recurring_density_cluster,job_096_Al_fe_-0.803_n4_generated_crystals_cif__gen_2,0.578859085907,job_182_Cr_fe_-1.464_n4_generated_crystals_cif__gen_2,0.88538281794,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_205_Al_fe_-1.483_n4/generated_crystals_cif.zip::gen_2.cif,raw_generations/job_205_Al_fe_-1.483_n4/generated_crystals_cif.zip,gen_2.cif,True,False,False,0,0,-3.06196713448,0.881967134476,0.961967134476,False,-5.51229459047,A,True,False,390,160,R3m,1.85909,10.154617
job_206_Ti_fe_-0.853_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_206_Ti_fe_-0.853_n4_generated_crystals_cif__gen_0.cif,True,c8d14828bca8265769f8c5e6a246075329b444fe23d7e37420d7347015b3c010,Li1 Ti2 O4,LiTi2O4,Ti,LiTi2O4,-3.13338899612,,0.457920131559,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-3.32849311829,0.457920131559,0.195104122162,0.00393456550511,605,0,-5.95868122578,A,True,False,367,23,556,35,008c245cb535af04d4a4e7584c70138bce65c99a35e0cde1caa427794721e030,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ti_008,5,FP_040,3,recurring_density_cluster,job_027_Ti_fe_-1.340_n4_generated_crystals_cif__gen_3,0.307090315768,job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_0,0.81634783722,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_206_Ti_fe_-0.853_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_206_Ti_fe_-0.853_n4/generated_crystals_cif.zip,gen_0.cif,True,False,False,0,0,-3.13338899612,0.953388996124,1.03338899612,False,-5.95868122578,A,True,False,428,8,Cm,1.8422,10.293504
job_206_Ti_fe_-0.853_n4_generated_crystals_cif__gen_1,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_206_Ti_fe_-0.853_n4_generated_crystals_cif__gen_1.cif,True,83d9ab4863cec94113a3d6f21768dfb034855898a599feed57546f7ff97b53b4,Li1 Ti2 O4,LiTi2O4,Ti,LiTi2O4,-3.21999263763,,0.552137309044,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-3.35423994064,0.552137309044,0.134247303009,0.0088865336807,565,0,-6.49995398521,A,True,False,339,22,582,37,a19806328f039ac4bce69ccac7be96ebcaa914f611cb36933d06ddbea2171dd0,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ti_002,41,FP_060,7,recurring_density_cluster,job_117_Ti_fe_-0.811_n4_generated_crystals_cif__gen_2,0.149831136504,job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_1,0.870505393729,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_206_Ti_fe_-0.853_n4/generated_crystals_cif.zip::gen_1.cif,raw_generations/job_206_Ti_fe_-0.853_n4/generated_crystals_cif.zip,gen_1.cif,True,False,False,0,0,-3.21999263763,1.03999263763,1.11999263763,False,-6.49995398521,A,True,False,598,8,Cm,1.984675,9.991429
